event_time,trip_id,stop_sequence,ron,fon,roff,foff
2019-09-04 05:10:48,911002030,46,0,0,0,1
2019-09-04 05:11:20,911002030,47,0,0,0,0
2019-09-04 06:31:35,911000030,67,0,0,0,1
2019-09-04 06:31:45,911003030,1,0,2,0,0
2019-09-04 06:31:46,911003030,2,0,0,0,0
2019-09-04 03:30:09,910996030,29,0,1,0,0
2019-09-04 03:30:37,910996030,30,0,0,0,0
2019-09-04 03:31:07,910996030,31,0,0,0,0
2019-09-04 04:26:14,911001030,59,0,0,1,0
2019-09-04 04:26:59,911001030,60,0,0,0,0
2019-09-04 04:27:13,911001030,60,0,1,1,4
2019-09-04 02:30:52,911011030,11,0,3,0,0
2019-09-04 03:33:54,910996030,38,0,0,0,0
2019-09-04 03:34:10,910996030,39,0,0,0,0
2019-09-04 03:34:34,910996030,39,0,0,0,0
2019-09-04 03:35:15,910996030,40,0,1,0,0
2019-09-04 01:27:15,911010030,52,0,0,0,1
2019-09-04 01:27:47,911010030,53,0,0,0,0
2019-09-04 01:28:02,911010030,54,0,0,0,0
2019-09-04 03:21:49,910996030,14,0,0,0,0
2019-09-04 03:22:06,910996030,15,0,0,0,0
2019-09-04 03:22:23,910996030,16,0,0,0,0
2019-09-04 03:23:08,910996030,16,0,1,0,0
2019-09-04 03:23:27,910996030,17,0,0,0,0
2019-09-04 03:24:00,910996030,18,0,0,1,0
2019-09-04 03:25:03,910996030,19,0,0,0,0
2019-09-04 04:19:24,911001030,51,0,0,0,0
2019-09-04 06:33:18,911003030,3,0,2,0,0
2019-09-04 06:34:20,911003030,4,0,4,0,0
2019-09-04 06:36:06,911003030,5,0,4,0,0
2019-09-04 07:53:54,911004030,24,0,1,0,0
2019-09-04 07:54:46,911004030,25,0,0,0,2
2019-09-04 07:55:41,911004030,26,0,0,0,0
2019-09-04 07:57:10,911004030,27,0,4,0,1
2019-09-04 07:58:03,911004030,28,0,0,0,0
2019-09-04 07:59:41,911004030,29,0,0,3,5
2019-09-04 09:26:36,911005030,35,0,0,0,0
2019-09-04 09:26:57,911005030,36,0,0,0,0
2019-09-04 04:17:00,911001030,46,0,0,0,0
2019-09-04 04:17:26,911001030,47,0,0,0,0
2019-09-04 04:17:38,911001030,48,0,0,0,0
2019-09-04 04:18:03,911001030,49,0,0,0,0
2019-09-04 04:18:57,911001030,50,0,0,0,0
2019-09-04 05:41:38,911000030,11,0,3,0,1
2019-09-04 05:43:02,911000030,12,0,0,0,0
2019-09-04 05:43:41,911000030,13,0,0,0,0
2019-09-04 05:44:21,911000030,14,0,2,0,0
2019-09-04 05:44:55,911000030,15,0,0,0,0
2019-09-04 05:45:13,911000030,16,0,0,0,0
2019-09-04 06:57:32,911003030,29,0,0,0,0
2019-09-04 02:37:23,911011030,24,0,0,0,0
2019-09-04 02:37:52,911011030,25,0,0,0,0
2019-09-04 02:38:06,911011030,26,0,0,0,0
2019-09-04 02:38:30,911011030,27,0,0,0,0
2019-09-04 02:38:44,911011030,28,0,0,0,0
2019-09-04 02:39:06,911011030,29,0,0,1,0
2019-09-04 03:44:35,910996030,55,0,2,0,0
2019-09-04 03:45:53,910996030,56,0,0,0,0
2019-09-04 00:38:12,911009030,56,0,0,0,0
2019-09-04 00:38:31,911009030,56,0,2,0,0
2019-09-04 00:40:05,911009030,57,0,0,0,0
2019-09-04 00:41:25,911009030,58,0,0,0,0
2019-09-04 02:34:30,911011030,18,0,0,0,0
2019-09-04 02:34:44,911011030,19,0,0,0,0
2019-09-04 02:34:58,911011030,20,0,0,0,0
2019-09-04 02:35:17,911011030,21,0,0,0,0
2019-09-04 02:35:34,911011030,22,0,1,3,1
2019-09-04 02:37:02,911011030,23,0,0,0,0
2019-09-04 03:40:18,910996030,49,0,0,0,2
2019-09-04 03:41:15,910996030,50,0,0,0,0
2019-09-04 03:41:27,910996030,51,0,0,0,0
2019-09-04 03:42:32,910996030,52,0,0,0,0
2019-09-04 03:47:04,910996030,59,0,0,0,0
2019-09-04 03:43:04,910996030,53,0,0,0,0
2019-09-04 03:43:20,910996030,54,0,0,0,0
2019-09-04 03:44:13,910996030,55,0,0,0,0
2019-09-04 09:27:36,911005030,36,0,0,0,0
2019-09-04 09:28:34,911005030,37,0,0,0,0
2019-09-04 09:28:54,911005030,38,0,1,0,0
2019-09-04 09:30:03,911005030,39,0,2,2,0
2019-09-04 02:24:19,911010030,62,0,0,0,1
2019-09-04 02:26:27,911011030,1,0,1,0,0
2019-09-04 02:27:50,911011030,2,0,1,0,0
2019-09-04 02:28:11,911011030,3,0,0,0,0
2019-09-04 02:28:29,911011030,4,0,1,0,0
2019-09-04 03:31:34,910996030,32,0,0,0,0
2019-09-04 03:35:54,910996030,41,0,0,0,0
2019-09-04 03:36:41,910996030,42,0,0,0,1
2019-09-04 04:48:52,911002030,7,0,0,2,2
2019-09-04 04:49:31,911002030,8,0,0,0,1
2019-09-04 04:50:53,911002030,9,0,1,0,0
2019-09-04 06:55:35,911003030,25,0,0,0,0
2019-09-04 06:55:53,911003030,26,0,0,0,0
2019-09-04 06:56:03,911003030,26,0,5,1,3
2019-09-04 06:56:36,911003030,26,0,0,0,0
2019-09-04 06:57:02,911003030,27,0,0,0,0
2019-09-04 06:57:22,911003030,28,0,0,0,0
2019-09-04 08:15:36,911004030,46,0,0,0,0
2019-09-04 08:15:59,911004030,46,0,2,0,0
2019-09-04 08:16:24,911004030,47,0,0,0,0
2019-09-04 08:16:37,911004030,47,0,1,0,0
2019-09-04 08:16:50,911004030,48,0,0,0,0
2019-09-04 08:17:06,911004030,48,0,7,0,1
2019-09-04 06:58:02,911003030,30,0,0,0,0
2019-09-04 06:58:24,911003030,31,0,0,0,0
2019-09-04 06:59:02,911003030,32,0,0,0,0
2019-09-04 06:59:40,911003030,33,0,0,2,1
2019-09-04 07:01:02,911003030,34,0,4,1,0
2019-09-04 08:19:59,911004030,50,0,3,0,0
2019-09-04 08:20:39,911004030,51,0,0,0,0
2019-09-04 08:20:59,911004030,51,0,1,0,2
2019-09-04 08:21:36,911004030,52,0,0,0,0
2019-09-04 08:11:33,911004030,43,0,1,0,0
2019-09-04 08:12:33,911004030,44,0,0,0,0
2019-09-04 08:13:55,911004030,45,0,5,0,0
2019-09-04 08:17:50,911004030,49,0,0,0,0
2019-09-04 08:18:03,911004030,49,0,4,0,0
2019-09-04 08:18:35,911004030,49,0,2,0,0
2019-09-04 08:19:42,911004030,50,0,0,0,0
2019-09-04 04:55:24,911002030,18,0,0,0,0
2019-09-04 09:01:26,911005030,8,0,1,0,5
2019-09-04 09:02:48,911005030,9,0,0,1,0
2019-09-04 09:05:23,911005030,10,0,0,0,0
2019-09-04 01:25:53,911010030,50,0,0,0,0
2019-09-04 01:26:06,911010030,51,0,0,0,0
2019-09-04 00:55:12,911010030,2,0,0,0,0
2019-09-04 00:56:12,911010030,3,0,1,0,0
2019-09-04 02:40:10,911011030,30,0,0,0,0
2019-09-04 00:02:25,911008030,14,0,0,0,0
2019-09-04 04:02:32,911001030,18,0,1,0,0
2019-09-04 04:03:05,911001030,19,0,0,0,0
2019-09-04 04:03:36,911001030,20,0,0,0,0
2019-09-04 04:03:44,911001030,20,0,0,1,0
2019-09-04 04:04:14,911001030,21,0,0,0,0
2019-09-04 04:04:33,911001030,22,0,3,0,1
2019-09-04 04:05:33,911001030,23,0,0,0,0
2019-09-04 00:00:20,911008030,11,0,0,0,0
2019-09-04 00:00:34,911008030,12,0,0,0,0
2019-09-04 00:01:56,911008030,13,0,1,0,0
2019-09-04 01:11:02,911010030,23,0,0,0,0
2019-09-04 08:34:40,911004030,59,0,0,5,6
2019-09-04 08:35:26,911004030,60,0,1,4,1
2019-09-04 08:37:00,911004030,61,0,2,4,3
2019-09-04 08:39:46,911004030,61,0,0,3,2
2019-09-04 00:57:28,911010030,4,0,1,0,0
2019-09-04 00:58:59,911010030,5,0,0,0,0
2019-09-04 02:44:45,911011030,37,0,0,0,2
2019-09-04 02:45:27,911011030,38,0,0,0,0
2019-09-04 02:46:01,911011030,39,0,0,0,1
2019-09-04 02:46:30,911011030,40,0,0,0,1
2019-09-04 02:46:59,911011030,41,0,0,0,0
2019-09-04 02:47:13,911011030,42,0,0,0,0
2019-09-04 02:47:30,911011030,43,0,0,0,0
2019-09-04 03:56:49,911001030,6,0,2,0,0
2019-09-04 03:57:09,911001030,7,0,0,0,0
2019-09-04 03:57:19,911001030,8,0,0,0,0
2019-09-04 03:57:32,911001030,9,0,0,0,0
2019-09-04 03:57:52,911001030,10,0,2,0,0
2019-09-04 03:58:37,911001030,11,0,2,0,0
2019-09-04 03:59:17,911001030,12,0,2,0,0
2019-09-04 05:04:26,911002030,37,0,1,0,0
2019-09-04 05:05:46,911002030,38,0,0,1,0
2019-09-04 05:06:17,911002030,39,0,0,0,0
2019-09-04 02:40:29,911011030,31,0,2,0,0
2019-09-04 02:41:18,911011030,32,0,0,0,1
2019-09-04 02:42:27,911011030,33,0,1,0,0
2019-09-04 02:42:48,911011030,34,0,0,0,0
2019-09-04 01:11:20,911010030,24,0,0,0,0
2019-09-04 01:11:39,911010030,25,0,0,0,0
2019-09-04 01:12:12,911010030,26,0,0,0,0
2019-09-04 01:12:37,911010030,27,0,0,0,0
2019-09-04 01:12:51,911010030,28,0,0,0,0
2019-09-04 01:13:23,911010030,29,0,0,0,0
2019-09-04 01:13:51,911010030,30,0,0,0,0
2019-09-04 09:27:20,911005030,36,0,0,0,1
2019-09-04 04:06:09,911001030,24,0,0,0,0
2019-09-04 05:11:50,911002030,48,0,1,2,0
2019-09-04 05:15:57,911002030,49,0,0,0,0
2019-09-04 05:16:34,911002030,50,0,0,0,0
2019-09-04 05:16:44,911002030,51,0,0,0,0
2019-09-04 05:17:00,911002030,52,0,0,0,0
2019-09-04 05:17:16,911002030,53,0,0,0,0
2019-09-04 05:17:28,911002030,54,0,0,0,0
2019-09-04 06:37:55,911003030,6,0,3,0,0
2019-09-04 06:39:28,911003030,7,0,0,1,0
2019-09-04 06:41:11,911003030,8,0,2,3,1
2019-09-04 06:42:34,911003030,9,0,2,0,3
2019-09-04 08:00:58,911004030,30,0,0,2,0
2019-09-04 08:02:10,911004030,31,0,0,0,0
2019-09-04 07:07:38,911003030,41,0,0,0,0
2019-09-04 03:31:57,910996030,33,0,0,0,0
2019-09-04 03:32:12,910996030,34,0,0,0,0
2019-09-04 03:32:37,910996030,35,0,0,0,0
2019-09-04 04:19:55,911001030,52,0,0,0,0
2019-09-04 04:20:15,911001030,53,0,0,0,0
2019-09-04 04:20:46,911001030,53,0,0,0,1
2019-09-04 04:21:08,911001030,54,0,0,0,0
2019-09-04 04:21:24,911001030,55,0,0,0,0
2019-09-04 05:45:39,911000030,17,0,1,0,1
2019-09-04 05:46:19,911000030,18,0,1,0,0
2019-09-04 00:18:03,911009030,16,0,1,0,0
2019-09-04 00:19:01,911009030,17,0,0,0,0
2019-09-04 00:19:22,911009030,18,0,0,0,0
2019-09-04 00:19:41,911009030,19,0,1,0,1
2019-09-04 00:20:30,911009030,20,0,0,0,0
2019-09-04 00:20:56,911009030,21,0,0,0,0
2019-09-04 00:21:11,911009030,22,0,0,0,0
2019-09-04 01:28:49,911010030,55,0,0,0,0
2019-09-04 01:29:12,911010030,55,0,0,0,0
2019-09-04 01:29:15,911010030,55,0,0,0,0
2019-09-04 01:29:31,911010030,56,0,0,0,0
2019-09-04 01:29:46,911010030,57,0,0,0,0
2019-09-04 00:31:38,911009030,42,0,0,0,0
2019-09-04 00:31:57,911009030,43,0,0,0,0
2019-09-04 00:32:13,911009030,44,0,0,0,0
2019-09-04 00:32:24,911009030,45,0,0,0,0
2019-09-04 00:32:34,911009030,45,0,0,0,1
2019-09-04 00:33:20,911009030,46,0,0,0,0
2019-09-04 00:33:55,911009030,47,0,0,0,0
2019-09-04 00:34:07,911009030,48,0,0,0,0
2019-09-04 04:51:49,911002030,10,0,0,0,0
2019-09-04 04:52:11,911002030,11,0,0,0,0
2019-09-04 06:00:38,911000030,41,0,0,0,0
2019-09-04 06:00:59,911000030,42,0,0,0,0
2019-09-04 06:01:20,911000030,43,0,0,0,0
2019-09-04 06:01:36,911000030,44,0,0,0,0
2019-09-04 06:01:52,911000030,45,0,0,0,0
2019-09-04 06:03:31,911000030,46,0,0,0,0
2019-09-04 06:03:49,911000030,46,0,1,0,0
2019-09-04 06:04:12,911000030,47,0,0,0,0
2019-09-04 07:14:57,911003030,53,0,0,3,0
2019-09-04 08:21:57,911004030,53,0,0,0,0
2019-09-04 08:22:28,911004030,53,0,0,6,0
2019-09-04 08:22:50,911004030,54,0,0,0,0
2019-09-04 08:23:18,911004030,55,0,2,0,1
2019-09-04 09:11:00,911005030,16,0,0,0,0
2019-09-04 09:11:14,911005030,17,0,0,0,0
2019-09-04 06:04:22,911000030,47,0,1,0,0
2019-09-04 06:04:41,911000030,48,0,0,0,0
2019-09-04 07:15:42,911003030,54,0,0,0,1
2019-09-04 07:16:08,911003030,55,0,0,0,0
2019-09-04 05:46:50,911000030,19,0,1,0,0
2019-09-04 05:47:33,911000030,20,0,0,0,0
2019-09-04 05:48:00,911000030,21,0,0,0,0
2019-09-04 05:48:20,911000030,22,0,1,1,0
2019-09-04 05:49:32,911000030,23,0,0,0,0
2019-09-04 07:01:44,911003030,35,0,0,0,0
2019-09-04 03:46:10,910996030,57,0,0,0,0
2019-09-04 03:46:23,910996030,58,0,0,0,0
2019-09-04 05:02:42,911002030,32,0,0,0,0
2019-09-04 05:03:04,911002030,33,0,0,0,0
2019-09-04 05:03:16,911002030,34,0,0,0,0
2019-09-04 05:03:39,911002030,35,0,0,0,0
2019-09-04 05:04:05,911002030,36,0,0,0,0
2019-09-04 06:16:12,911000030,60,0,0,1,0
2019-09-04 06:17:47,911000030,61,0,0,0,1
2019-09-04 06:19:50,911000030,61,0,0,1,2
2019-09-04 06:20:50,911000030,62,0,0,0,0
2019-09-04 06:21:42,911000030,63,0,0,0,0
2019-09-04 06:22:00,911000030,64,0,0,2,1
2019-09-04 07:39:40,911004030,13,0,2,0,0
2019-09-04 07:41:23,911004030,14,0,3,1,0
2019-09-04 07:42:24,911004030,15,0,2,0,0
2019-09-04 07:43:01,911004030,16,0,2,0,1
2019-09-04 03:47:23,910996030,60,0,0,0,0
2019-09-04 03:47:48,910996030,60,0,0,0,3
2019-09-04 03:48:11,910996030,61,0,0,0,0
2019-09-04 04:58:51,911002030,24,0,0,0,0
2019-09-04 04:59:01,911002030,25,0,0,0,0
2019-09-04 04:59:09,911002030,25,0,1,0,0
2019-09-04 04:59:18,911002030,25,0,0,0,0
2019-09-04 04:59:41,911002030,26,0,0,0,0
2019-09-04 05:00:01,911002030,27,0,0,0,0
2019-09-04 05:00:11,911002030,28,0,0,0,0
2019-09-04 05:01:09,911002030,29,0,1,0,0
2019-09-04 07:08:14,911003030,42,0,0,0,0
2019-09-04 07:09:02,911003030,43,0,3,0,0
2019-09-04 07:09:46,911003030,44,0,1,0,1
2019-09-04 07:10:44,911003030,45,0,0,0,0
2019-09-04 07:11:12,911003030,46,0,0,0,0
2019-09-04 08:40:47,911004030,62,0,0,0,0
2019-09-04 08:41:45,911004030,63,0,0,0,0
2019-09-04 08:42:02,911004030,63,0,0,1,3
2019-09-04 08:43:26,911004030,64,0,0,0,0
2019-09-04 08:44:31,911004030,64,0,0,0,0
2019-09-04 08:44:55,911004030,65,0,1,1,1
2019-09-04 08:45:33,911004030,66,0,0,0,0
2019-09-04 00:59:45,911010030,6,0,2,0,0
2019-09-04 01:00:52,911010030,6,0,0,0,0
2019-09-04 01:02:16,911010030,7,0,0,0,0
2019-09-04 01:02:37,911010030,8,0,0,0,0
2019-09-04 01:03:27,911010030,9,0,0,0,0
2019-09-04 02:42:59,911011030,35,0,0,0,0
2019-09-04 02:43:16,911011030,36,0,0,0,0
2019-09-04 03:55:06,910996030,62,0,0,3,0
2019-09-04 03:55:17,911001030,1,3,0,0,0
2019-09-04 03:55:27,911001030,2,0,0,0,0
2019-09-04 03:55:38,911001030,3,0,0,0,0
2019-09-04 03:55:50,911001030,4,0,0,0,0
2019-09-04 03:56:03,911001030,5,0,0,0,0
2019-09-04 05:01:39,911002030,30,0,0,0,0
2019-09-04 05:02:06,911002030,31,0,1,0,0
2019-09-04 00:09:17,911008030,23,0,0,0,0
2019-09-04 00:09:28,911009030,1,0,4,0,0
2019-09-04 00:09:37,911009030,2,0,0,0,0
2019-09-04 00:10:04,911009030,3,0,0,0,0
2019-09-04 00:10:33,911009030,4,0,0,0,0
2019-09-04 00:10:46,911009030,5,0,0,0,0
2019-09-04 00:11:03,911009030,5,0,0,0,1
2019-09-04 00:02:39,911008030,15,0,0,0,0
2019-09-04 00:03:14,911008030,16,0,0,0,0
2019-09-04 00:03:49,911008030,17,0,0,0,0
2019-09-04 00:04:05,911008030,17,0,0,0,1
2019-09-04 00:04:19,911008030,18,0,0,0,0
2019-09-04 00:04:33,911008030,19,0,0,0,0
2019-09-04 00:05:00,911008030,20,0,0,0,0
2019-09-04 01:14:29,911010030,31,0,0,0,1
2019-09-04 01:15:10,911010030,32,0,0,0,0
2019-09-04 01:15:38,911010030,33,0,0,0,0
2019-09-04 01:17:11,911010030,37,0,0,0,0
2019-09-04 01:18:15,911010030,38,0,0,0,0
2019-09-04 01:18:36,911010030,39,0,0,0,0
2019-09-04 01:19:35,911010030,40,0,0,0,0
2019-09-04 01:19:58,911010030,41,0,0,0,0
2019-09-04 02:54:08,911011030,56,0,0,0,0
2019-09-04 02:54:39,911011030,57,0,0,0,0
2019-09-04 02:56:15,911011030,58,0,0,0,0
2019-09-04 02:57:11,911011030,59,0,0,0,0
2019-09-04 01:15:56,911010030,34,0,0,0,0
2019-09-04 01:16:21,911010030,35,0,0,0,0
2019-09-04 01:16:43,911010030,36,0,0,0,0
2019-09-04 02:59:09,911011030,60,0,0,0,0
2019-09-04 02:59:22,911011030,60,0,0,0,1
2019-09-04 03:03:37,911011030,60,0,1,0,1
2019-09-04 03:10:33,911011030,61,0,0,0,0
2019-09-04 03:32:55,910996030,36,0,0,0,0
2019-09-04 03:33:10,910996030,37,0,0,0,0
2019-09-04 04:43:27,911002030,3,0,3,0,0
2019-09-04 04:44:19,911002030,4,0,8,0,2
2019-09-04 04:45:51,911002030,5,0,0,0,0
2019-09-04 04:46:31,911002030,6,0,1,0,0
2019-09-04 05:57:20,911000030,36,0,0,0,0
2019-09-04 05:57:44,911000030,37,0,0,3,1
2019-09-04 05:58:22,911000030,37,0,1,0,0
2019-09-04 05:58:39,911000030,38,0,0,0,0
2019-09-04 05:59:02,911000030,39,0,2,0,0
2019-09-04 05:59:41,911000030,40,0,0,0,0
2019-09-04 06:00:05,911000030,40,0,0,1,0
2019-09-04 07:11:41,911003030,47,0,0,0,0
2019-09-04 07:16:30,911003030,56,0,0,0,0
2019-09-04 07:16:55,911003030,56,0,1,1,1
2019-09-04 07:17:15,911003030,57,0,0,0,0
2019-09-04 06:11:41,911000030,56,0,3,0,1
2019-09-04 06:12:38,911000030,56,0,1,0,0
2019-09-04 06:13:19,911000030,57,0,0,0,0
2019-09-04 06:14:32,911000030,57,0,0,1,1
2019-09-04 06:15:00,911000030,58,0,0,0,0
2019-09-04 06:15:42,911000030,59,0,0,0,0
2019-09-04 07:33:53,911004030,7,0,0,0,0
2019-09-04 07:34:12,911004030,8,0,7,0,0
2019-09-04 07:35:14,911004030,9,0,1,0,0
2019-09-04 07:36:24,911004030,10,0,0,0,1
2019-09-04 07:37:35,911004030,11,0,1,2,0
2019-09-04 09:18:13,911005030,24,0,0,0,1
2019-09-04 04:56:06,911002030,19,0,0,0,0
2019-09-04 04:56:29,911002030,20,0,0,1,3
2019-09-04 04:57:34,911002030,21,0,0,0,0
2019-09-04 04:58:06,911002030,22,0,0,1,0
2019-09-04 04:58:38,911002030,23,0,0,0,0
2019-09-04 06:08:00,911000030,52,0,1,0,0
2019-09-04 06:08:27,911000030,53,0,0,0,0
2019-09-04 06:09:05,911000030,53,0,0,1,3
2019-09-04 06:09:50,911000030,54,0,0,0,0
2019-09-04 06:10:04,911000030,55,0,0,0,0
2019-09-04 06:11:00,911000030,55,0,0,1,1
2019-09-04 06:11:27,911000030,56,0,0,0,0
2019-09-04 06:04:56,911000030,48,0,1,0,0
2019-09-04 06:05:21,911000030,49,0,0,0,0
2019-09-04 06:05:34,911000030,49,0,1,0,0
2019-09-04 06:06:14,911000030,50,0,0,0,0
2019-09-04 06:06:31,911000030,50,0,1,0,0
2019-09-04 06:07:05,911000030,51,0,0,0,0
2019-09-04 07:17:45,911003030,59,0,0,0,0
2019-09-04 07:18:19,911003030,60,0,0,0,0
2019-09-04 07:18:38,911003030,60,0,0,0,0
2019-09-04 07:18:54,911003030,61,0,0,0,0
2019-09-04 07:19:35,911003030,62,0,0,2,2
2019-09-04 01:29:58,911010030,58,0,0,0,0
2019-09-04 01:30:35,911010030,59,0,0,0,0
2019-09-04 01:30:56,911010030,59,0,0,0,0
2019-09-04 03:11:07,910996030,2,0,0,0,0
2019-09-04 08:02:44,911004030,32,0,1,0,0
2019-09-04 08:03:27,911004030,33,0,0,0,0
2019-09-04 08:03:50,911004030,34,0,0,0,0
2019-09-04 04:06:40,911001030,25,0,0,0,0
2019-09-04 04:06:55,911001030,26,0,0,0,0
2019-09-04 04:07:21,911001030,27,0,0,0,0
2019-09-04 04:07:40,911001030,28,0,0,0,0
2019-09-04 04:08:04,911001030,29,0,1,0,0
2019-09-04 05:17:40,911002030,55,0,0,0,0
2019-09-04 05:18:01,911002030,55,0,0,0,3
2019-09-04 05:19:03,911002030,56,0,0,0,0
2019-09-04 05:19:17,911002030,57,0,0,0,0
2019-09-04 05:19:28,911002030,58,0,0,0,0
2019-09-04 05:20:09,911002030,59,0,0,0,0
2019-09-04 05:20:25,911002030,60,0,0,0,0
2019-09-04 05:20:46,911002030,60,0,0,1,0
2019-09-04 06:44:11,911003030,10,0,3,0,1
2019-09-04 06:45:07,911003030,11,0,0,0,0
2019-09-04 06:45:37,911003030,12,0,0,0,0
2019-09-04 07:29:47,911003030,63,0,0,0,0
2019-09-04 07:30:06,911004030,1,0,3,0,0
2019-09-04 07:38:21,911004030,12,0,0,1,0
2019-09-04 09:12:35,911005030,18,0,2,0,0
2019-09-04 09:13:27,911005030,19,0,4,0,1
2019-09-04 00:34:33,911009030,49,0,0,0,0
2019-09-04 00:34:52,911009030,50,0,0,0,0
2019-09-04 00:35:25,911009030,51,0,0,0,0
2019-09-04 00:36:17,911009030,52,0,0,0,0
2019-09-04 00:36:39,911009030,53,0,0,0,0
2019-09-04 00:37:17,911009030,54,0,0,0,0
2019-09-04 00:37:37,911009030,55,0,0,0,0
2019-09-04 02:31:27,911011030,12,0,0,0,0
2019-09-04 02:31:56,911011030,13,0,0,0,0
2019-09-04 07:30:22,911004030,2,0,3,0,0
2019-09-04 07:31:02,911004030,3,0,3,0,1
2019-09-04 07:31:36,911004030,4,0,0,0,0
2019-09-04 07:31:56,911004030,5,0,0,0,0
2019-09-04 07:33:31,911004030,6,0,2,0,0
2019-09-04 09:06:37,911005030,11,0,0,0,1
2019-09-04 09:07:17,911005030,12,0,0,0,0
2019-09-04 09:07:48,911005030,13,0,0,1,0
2019-09-04 09:09:32,911005030,14,0,2,0,0
2019-09-04 09:10:30,911005030,15,0,0,1,0
2019-09-04 02:32:29,911011030,14,0,3,0,0
2019-09-04 02:33:05,911011030,15,0,1,0,0
2019-09-04 02:33:31,911011030,16,0,0,0,0
2019-09-04 02:33:49,911011030,17,0,0,0,0
2019-09-04 03:37:21,910996030,43,0,0,0,0
2019-09-04 01:31:16,911010030,60,0,0,0,0
2019-09-04 03:25:24,910996030,20,0,0,0,0
2019-09-04 03:25:39,910996030,21,0,0,0,0
2019-09-04 03:26:02,910996030,22,0,0,0,0
2019-09-04 00:21:36,911009030,23,0,0,0,0
2019-09-04 00:22:12,911009030,24,0,1,0,0
2019-09-04 00:23:04,911009030,25,0,0,0,0
2019-09-04 00:23:32,911009030,26,0,0,0,0
2019-09-04 00:24:07,911009030,27,0,0,0,0
2019-09-04 05:06:26,911002030,39,0,0,0,0
2019-09-04 05:07:03,911002030,40,0,3,0,1
2019-09-04 05:07:57,911002030,41,0,0,0,0
2019-09-04 01:06:47,911010030,15,0,0,0,0
2019-09-04 01:07:05,911010030,16,0,0,0,0
2019-09-04 02:47:45,911011030,44,0,0,0,0
2019-09-04 02:47:53,911011030,45,0,0,0,0
2019-09-04 02:48:00,911011030,45,0,0,0,0
2019-09-04 02:48:27,911011030,46,0,0,0,0
2019-09-04 02:49:00,911011030,47,0,0,0,0
2019-09-04 02:49:21,911011030,48,0,0,0,0
2019-09-04 02:49:44,911011030,49,0,0,0,0
2019-09-04 03:59:53,911001030,13,0,0,0,0
2019-09-04 04:00:19,911001030,13,0,0,0,1
2019-09-04 04:00:48,911001030,14,0,0,0,0
2019-09-04 04:01:03,911001030,15,0,0,0,0
2019-09-04 04:01:19,911001030,16,0,0,0,0
2019-09-04 06:23:27,911000030,65,0,0,0,0
2019-09-04 06:24:00,911000030,66,0,0,0,0
2019-09-04 04:41:11,911001030,61,0,0,0,0
2019-09-04 03:38:25,910996030,44,0,0,0,0
2019-09-04 03:38:42,910996030,45,0,0,0,0
2019-09-04 03:38:56,910996030,46,0,0,0,0
2019-09-04 03:39:09,910996030,47,0,0,0,0
2019-09-04 09:05:51,911005030,11,0,0,0,0
2019-09-04 07:02:09,911003030,36,0,3,0,1
2019-09-04 07:03:08,911003030,37,0,0,0,0
2019-09-04 07:03:22,911003030,38,0,0,0,0
2019-09-04 07:04:14,911003030,39,0,2,0,1
2019-09-04 07:04:54,911003030,40,0,0,2,5
2019-09-04 08:25:41,911004030,56,0,1,1,0
2019-09-04 08:27:51,911004030,57,0,11,1,4
2019-09-04 08:33:12,911004030,58,1,0,3,1
2019-09-04 03:26:28,910996030,23,0,0,0,0
2019-09-04 03:26:47,910996030,24,0,0,0,0
2019-09-04 03:26:58,910996030,24,0,0,0,1
2019-09-04 03:27:08,910996030,24,0,0,0,0
2019-09-04 04:21:59,911001030,56,0,0,0,0
2019-09-04 04:22:33,911001030,57,0,0,0,0
2019-09-04 04:24:04,911001030,58,0,0,0,0
2019-09-04 01:03:53,911010030,10,0,0,0,0
2019-09-04 01:04:18,911010030,11,0,0,0,0
2019-09-04 01:04:50,911010030,12,0,0,0,0
2019-09-04 01:06:07,911010030,13,0,0,0,0
2019-09-04 01:06:29,911010030,14,0,0,0,0
2019-09-04 00:27:29,911009030,35,0,0,0,0
2019-09-04 00:05:15,911008030,21,0,0,0,0
2019-09-04 00:05:59,911008030,22,0,0,0,0
2019-09-04 04:41:52,911002030,2,0,0,0,0
2019-09-04 05:54:22,911000030,30,0,1,0,0
2019-09-04 05:55:24,911000030,31,0,0,0,0
2019-09-04 05:55:51,911000030,32,0,0,0,0
2019-09-04 05:56:18,911000030,33,0,0,0,0
2019-09-04 05:56:28,911000030,34,0,0,0,0
2019-09-04 05:56:35,911000030,34,0,1,0,0
2019-09-04 05:56:45,911000030,34,0,0,0,0
2019-09-04 05:57:01,911000030,35,0,0,0,0
2019-09-04 00:41:46,911009030,59,0,0,0,0
2019-09-04 00:42:06,911009030,60,0,0,0,0
2019-09-04 00:42:32,911009030,60,0,1,1,2
2019-09-04 00:54:31,911009030,61,0,0,0,0
2019-09-04 00:54:46,911009030,61,0,0,0,0
2019-09-04 09:18:45,911005030,25,0,0,0,0
2019-09-04 09:19:06,911005030,26,0,5,2,1
2019-09-04 09:20:25,911005030,27,0,0,0,0
2019-09-04 09:20:43,911005030,28,0,0,0,0
2019-09-04 09:20:52,911005030,29,0,0,0,0
2019-09-04 09:15:21,911005030,20,0,0,0,0
2019-09-04 09:15:46,911005030,21,0,0,0,0
